"_","Id","GT_ShopCode__c","Name","Address","PostalCode","Address.city","Address.country","Address.geocodeAccuracy","Address.latitude","Address.longitude","Address.postalCode","Address.state","Address.street"
"[ServiceTerritory]","0Hh670000004LiGCAU","226","DOS HERMANAS - ANTONIA DIAZ","[object Object]","41701","DOS HERMANAS","Spain","Address","37.28261","-5.92426","41701","ES","C ANTONIA DIAZ, 7 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LmSCAU","82B","VINAROS","[object Object]","12500","VINAROS","Spain","Block","40.469304","0.475454","12500","ES","C SOCORRO, 45 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LizCAE","A0E","CALP","[object Object]","03710","CALP","Spain","Address","38.64326","0.04973","03710","ES","C DR FLEMING, 15-A LOCAL 5 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LDNCA2","B51","UTRERA 2","[object Object]","41710","UTRERA","Spain","Address","37.18426","-5.779","41710","ES","AVDA MARIA AUXILIADORA , 32 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LdfCAE","A86","ORENSE - RAMON CABANILLAS","[object Object]","32004","ORENSE","Spain","Block","42.340027","-7.861658","32004","ES","C RAMON CABANILLAS, 11-B LOCAL 2-3 - GALICIA"
"[ServiceTerritory]","0Hh670000004LdgCAE","075","BILBAO - DR. AREILZA","[object Object]","48011","BILBAO","Spain","Block","43.262971","-2.941625","48011","ES","ALAM DR. AREILZA, 5 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LgZCAU","C0A","MEDINA DE RIOSECO","[object Object]","47800","MEDINA DE RIOSECO","Spain","Block","41.881301","-5.041124","47800","ES","PL MAYOR, 15 BJ 2 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LHFCA2","B70","CIUDAD-RODRIGO","[object Object]","37500","CIUDAD RODRIGO","Spain","Block","40.596804","-6.53344","37500","ES","C SAN JUAN, 18, 20 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LM0CAM","198","ZARAGOZA - MADRID 2","[object Object]","50010","ZARAGOZA","Spain","Block","41.653151","-0.906021","50010","ES","AVDA MADRID, 94 - ARAGON"
"[ServiceTerritory]","0Hh670000004LFVCA2","BCF","LALIN","[object Object]","36500","LALIN","Spain","Block","42.662312","-8.109303","36500","ES","C PINTOR COLMEIRO, 2 BAJO - GALICIA"
"[ServiceTerritory]","0Hh670000004LCaCAM","8EB","PORTUGALETE - GENERAL CASTAÑOS","[object Object]","48920","PORTUGALETE","Spain","Address","43.32042","-3.01955","48920","ES","C GENERAL CASTAÑOS, 16 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LkWCAU","816","ORENSE - DE ZAMORA","[object Object]","32005","ORENSE","Spain","Block","42.330103","-7.864738","32005","ES","AV DE ZAMORA, 4 - GALICIA"
"[ServiceTerritory]","0Hh670000004LX3CAM","012","CASTELLO DE LA PLANA - MAYOR","[object Object]","12001","CASTELLON DE LA PLANA","Spain","Block","39.9852","-0.036682","12001","ES","CL MAYOR, 40, BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LgQCAU","879","EL PUERTO DE SANTA MARIA","[object Object]","11500","PUERTO DE SANTA MARIA","Spain","Address","36.59933","-6.22543","11500","ES","CL VIRGEN DE LOS MILAGROS, 90, LOCAL C - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LECCA2","94F","PAMPLONA/IRUÑA - MARTIN AZPILICUETA","[object Object]","31011","PAMPLONA","Spain","Block","42.813629","-1.662354","31011","ES","C MARTIN AZPILICUETA, 18 - NAVARRA"
"[ServiceTerritory]","0Hh670000004LImCAM","B7D","AGUILAR DE CAMPOO","[object Object]","34800","AGUILAR DE CAMPOO","Spain","Address","42.79311","-4.26361","34800","ES","C SAN MIGUEL, 8 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LnQCAU","84E","SANTA CRUZ DE TENERIFE - WEYLER 2","[object Object]","38003","SANTA CRUZ DE TENERIFE","Spain","Block","28.467497","-16.255295","38003","ES","C WEYLER, 2 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LRFCA2","950","BURGOS - VITORIA","[object Object]","09007","BURGOS","Spain","Address","42.3523","-3.67045","09007","ES","C VITORIA, 188 BAJO - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LRGCA2","8E0","LANGREO","[object Object]","33930","LANGREO","Spain","Address","43.30939","-5.69125","33930","ES","C GREGORIO AURRE, 35 BAJO - ASTURIAS"
"[ServiceTerritory]","0Hh670000004LJQCA2","166","VECINDARIO","[object Object]","35110","BALOS","Spain","Address","27.84887","-15.44259","35110","ES","AV CANARIAS, 264 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LTCCA2","C1A","BINEFAR","[object Object]","22500","BINEFAR","Spain","Address","41.85043","0.29379","22500","ES","C HUESCA, 1 - ARAGON"
"[ServiceTerritory]","0Hh670000004LOWCA2","814","DONOSTIA-SAN SEBASTIAN - SAN MARTIN","[object Object]","20005","DONOSTIA/SAN SEBASTIAN","Spain","Address","43.31713","-1.98262","20005","ES","C SAN MARTIN, 21 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LkMCAU","810","LLEIDA - PRAT DE LA RIBA","[object Object]","25006","LLEIDA","Spain","Block","41.619999","0.62128","25006","ES","AV PRAT DE LA RIBA, 19 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LlUCAU","81D","PONTEVEDRA - CASTELAO","[object Object]","36002","PONTEVEDRA","Spain","Block","42.429825","-8.641698","36002","ES","C CASTELAO, 9 BAJO - GALICIA"
"[ServiceTerritory]","0Hh670000004LbACAU","043","VALLADOLID - ZORRILLA 1","[object Object]","47006","VALLADOLID","Spain","Block","41.646574","-4.731993","47006","ES","PSO ZORRILLA, 14 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LklCAE","80F","CARTAGENA - SALITRE","[object Object]","30201","CARTAGENA","Spain","Address","37.60505","-0.98805","30201","ES","CALLE SALITRE, 29 - MURCIA"
"[ServiceTerritory]","0Hh670000004LReCAM","AF4","PAIPORTA","[object Object]","46200","PAIPORTA","Spain","Block","39.428415","-0.418954","46200","ES","C PRIMERO DE MAYO, 4 BAJO DERECHA - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LF9CAM","149","MIERES","[object Object]","33600","MIERES","Spain","Address","43.25105","-5.77595","33600","ES","C NUMA GUILOU, 10 - ASTURIAS"
"[ServiceTerritory]","0Hh670000004L6HCAU","906","MANISES - RIBARROJA","[object Object]","46940","MANISES","Spain","Address","39.49311","-0.46442","46940","ES","CTRA RIBARROJA, 52 - IVV - MANISES - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LJaCAM","163","MADRID - DEL MEDITERRANEO","[object Object]","28007","MADRID","Spain","Address","40.40691","-3.67254","28007","ES","AV DEL MEDITERRANEO, 34 - MADRID"
"[ServiceTerritory]","0Hh670000004LikCAE","220","LINARES","[object Object]","23700","LINARES","Spain","Address","38.09573","-3.63492","23700","ES","CL CORREDERA DE SAN MARCOS, 5, LOCAL 1 Y 2 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LeECAU","069","BARCELONA - DIAGONAL","[object Object]","08037","BARCELONA","Spain","Block","41.398444","2.166332","08037","ES","AV DIAGONAL, 400 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LPpCAM","825","AVILES - LA CÁMARA","[object Object]","33400","AVILES","Spain","Address","43.55929","-5.92502","33400","ES","C LA CÁMARA , 42 (esq. gonzález Abarca) - ASTURIAS"
"[ServiceTerritory]","0Hh670000004LnaCAE","851","SEVILLA - VIRGEN DE LUJAN 1","[object Object]","41011","SEVILLA","Spain","Block","37.374737","-5.998755","41011","ES","C VIRGEN DE LUJAN, 22 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LPYCA2","937","VILAGARCIA DE AROUSA","[object Object]","36600","VILAGARCIA DE AROUSA","Spain","Block","42.594886","-8.76677","36600","ES","CL ARZEBISPO LAGO, 5 - GALICIA"
"[ServiceTerritory]","0Hh670000004LBcCAM","C0C","IBI","[object Object]","03440","IBI","Spain","Block","38.622221","-0.5789","03440","ES","AV DE LA PAZ, 32 LOCAL 2 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LM5CAM","196","ZARAGOZA - ILDEFONSO MANUEL GIL","[object Object]","50018","ZARAGOZA","Spain","Address","41.6716","-0.88758","50018","ES","C ILDEFONSO MANUEL GIL, 9 - 11 - ARAGON"
"[ServiceTerritory]","0Hh670000004LM6CAM","098","ALCALA DE HENARES - CERVANTES","[object Object]","28801","ALCALA DE HENARES","Spain","Address","40.48284","-3.3641","28801","ES","PL CERVANTES, 5 - MADRID"
"[ServiceTerritory]","0Hh670000004LTzCAM","093","MALAGA - ALAMEDA DE COLON","[object Object]","29001","MALAGA","Spain","Block","36.715787","-4.424963","29001","ES","C ALAMEDA DE COLÓN, 8-10 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LYuCAM","8C4","BADALONA - MARQUES DE SANT MORÍ","[object Object]","08914","BADALONA","Spain","Block","41.441435","2.223305","08914","ES","AV MARQUES DE SANT MORÍ, 126 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LbeCAE","8F1","LA OROTAVA","[object Object]","38300","LA OROTAVA","Spain","Block","28.39301","-16.52104","38300","ES","AVDA OBISPO BENITEZ DE LUGO, 30 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LE1CAM","9C5","YECLA","[object Object]","30510","YECLA","Spain","Address","38.61276","-1.11591","30510","ES","C HOSPITAL, 3 - MURCIA"
"[ServiceTerritory]","0Hh670000004LNXCA2","101","MARBELLA - RICARDO SORIANO","[object Object]","29602","MARBELLA","Spain","Block","36.510285","-4.894826","29602","ES","AV RICARDO SORIANO, 27 - MADRID"
"[ServiceTerritory]","0Hh670000004LNYCA2","110","SANTA CRUZ DE LA PALMA","[object Object]","38700","CANDELARIA DE SANTA CRUZ DE LA","Spain","Block","28.684937","-17.765067","38700","ES","AV DEL PUENTE, 22 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LPECA2","934","SAGUNTO","[object Object]","46500","SAGUNTO","Spain","Block","39.679659","-0.276902","46500","ES","CMNO REAL, 28 BAJO DCHA - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004La7CAE","A65","ARGANDA DEL REY","[object Object]","28500","ARGANDA DEL REY","Spain","Address","40.30124","-3.4424","28500","ES","AV DEL EJERCITO, 22 - MADRID"
"[ServiceTerritory]","0Hh670000004L4zCAE","9AB","SANTA CRUZ DE TENERIFE - TOME CANO","[object Object]","38005","SANTA CRUZ DE TENERIFE","Spain","Block","28.459533","-16.262141","38005","ES","C TOME CANO, 10 - ORTOPEDIA TOMÉ CANO - CANARIAS"
"[ServiceTerritory]","0Hh670000004LiVCAU","A02","MONTCADA I REIXAC","[object Object]","08110","MONTCADA I REIXAC","Spain","Block","41.483621","2.186864","08110","ES","C MAJOR, 85 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LjdCAE","233","MADRID - FILIPINAS","[object Object]","28003","MADRID","Spain","Address","40.43983","-3.71064","28003","ES","AVDA FILIPINAS, 16 BAJO - MADRID"
"[ServiceTerritory]","0Hh670000004LIwCAM","9F6","PAMPLONA - CARLOS III","[object Object]","31011","PAMPLONA","Spain","Street","42.816991","-1.667273","31011","ES","C CARLOS III, 36 - NAVARRA"
"[ServiceTerritory]","0Hh670000004LOfCAM","112","SANTA COLOMA DE GRAMENET","[object Object]","08921","SANTA COLOMA DE GRAMENET","Spain","Block","41.450847","2.211553","08921","ES","RBLA SAN SEBASTIÀ, 27 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LFJCA2","9D7","MADRID - ALBERTO PALACIOS","[object Object]","28021","MADRID","Spain","Address","40.34593","-3.71105","28021","ES","PS ALBERTO PALACIOS, 17 - MADRID"
"[ServiceTerritory]","0Hh670000004LNrCAM","119","JEREZ DE LA FRONTERA - LANCERÍA","[object Object]","11402","JEREZ DE LA FRONTERA","Spain","Block","36.682244","-6.136856","11402","ES","C LANCERÍA, 16 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004L3cCAE","9DD","L' ELIANA","[object Object]","46183","L' ELIANA","Spain","Block","39.566413","-0.531688","46183","ES","C MOLINO, 12 BAJO - IVV - OPTICA L'ELIANA - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004L3dCAE","A55","ESTEPONA - ANDALUCIA","[object Object]","29680","ESTEPONA","Spain","Address","36.42721","-5.15268","29680","ES","AVDA. ANDALUCIA, 168 - FARMACIA USERO - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LcrCAE","056","CORDOBA - JOSE CRUZ CONDE","[object Object]","14003","CORDOBA","Spain","Block","37.885023","-4.780085","14003","ES","C JOSÉ CRUZ CONDE, 13 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004Le9CAE","8FA","LEGANES - UNIVERSIDAD","[object Object]","28911","LEGANES","Spain","Address","40.33074","-3.76533","28911","ES","AV UNIVERSIDAD, 21, LOCAL B - MADRID"
"[ServiceTerritory]","0Hh670000004LShCAM","96B","DONOSTIA-SAN SEBASTIAN - NUEVA","[object Object]","20001","DONOSTIA-SAN SEBASTIAN","Spain","Address","43.32285","-1.97461","20001","ES","C NUEVA, 15 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LSiCAM","A2D","VALENCIA - DEL PUERTO","[object Object]","46023","VALENCIA","Spain","Block","39.463597","-0.345258","46023","ES","AV DEL PUERTO, 180 BAJO - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LSjCAM","010","PALMA - SINDICATO","[object Object]","07002","PALMA","Spain","Street","39.55597","2.711055","07002","ES","C SINDICATO, 67 LOCAL 4 - ISLAS BALEARES"
"[ServiceTerritory]","0Hh670000004LITCA2","029","ALBACETE - ROSARIO","[object Object]","02002","ALBACETE","Spain","Block","38.994744","-1.855724","02002","ES","C ROSARIO, 25 - CASTILLA LA MANCHA"
"[ServiceTerritory]","0Hh670000004LDXCA2","9CA","ALCANTARILLA","[object Object]","30820","ALCANTARILLA","Spain","Block","37.968292","-1.216507","30820","ES","C MAYOR, 156 - MURCIA"
"[ServiceTerritory]","0Hh670000004LVMCA2","90D","MADRID - LOPEZ DE HOYOS 2","[object Object]","28002","MADRID","Spain","Address","40.44567","-3.67198","28002","ES","C LOPEZ DE HOYOS, 113 - MADRID"
"[ServiceTerritory]","0Hh670000004LVNCA2","A7D","SAN JUAN","[object Object]","03550","SAN JUAN DE ALICANTE","Spain","Address","38.39931","-0.43414","03550","ES","C DEL MERCAT, 15 - VALENCIA"
"[ServiceTerritory]","0Hh670000004LjYCAU","A0B","SUECA","[object Object]","46410","SUECA","Spain","Block","39.201585","-0.308005","46410","ES","C JAIME I, 1 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LqZCAU","034","CORNELLA LLOBREGAT - RAMBLA ANSELM CLAVÉ","[object Object]","08940","CORNELLA DE LLOBREGAT","Spain","Address","41.35521","2.07161","08940","ES","C RBLA ANSELM CLAVÉ, 5 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004L3XCAU","9C6","QUART DE POBLET","[object Object]","46930","QUART DE POBLET","Spain","Address","39.48278","-0.44566","46930","ES","CL TRAFALGAR, 2, ESC. 1, PLANTA BAJA - QUART DE POBLET - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LBCCA2","BC2","ALICANTE/ALACANT - DEL PADRE ESPLA","[object Object]","03013","ALICANTE","Spain","Block","38.355921","-0.479172","03013","ES","AV DEL PADRE ESPLA, 9 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004L41CAE","B78","ECIJA","[object Object]","41400","ECIJA","Spain","Address","37.54605","-5.07909","41400","ES","RDA DE LAS HUERTAS, 8 - FARMACIA ORTEGA LOPEZ - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LCoCAM","123","BARCELONA - TRAVESSERA DE LES CORTS","[object Object]","08028","BARCELONA","Spain","Block","41.384418","2.131377","08028","ES","C TRAVESSERA DE LES CORTS, 222 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LBlCAM","9BA","VITORIA-GASTEIZ - GORBEA","[object Object]","01012","VITORIA-GASTEIZ","Spain","Address","42.85016","-2.67974","01012","ES","C GORBEA, 16 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LBmCAM","168","ALZIRA","[object Object]","46600","ALZIRA","Spain","Block","39.150066","-0.438672","46600","ES","AV SANTS PATRONS, 3 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LBnCAM","105","BARAKALDO - HERRIKO PLAZA","[object Object]","48901","BARAKALDO","Spain","Block","43.296606","-2.9862","48901","ES","C HERRIKO PL, 8 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LWPCA2","A34","BARCELONA - PADILLA 2","[object Object]","08013","BARCELONA","Spain","Block","41.404903","2.178113","08013","ES","C PADILLA, 241 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LWQCA2","8BD","GETAFE - JUAN DE LA CIERVA","[object Object]","28902","GETAFE","Spain","Address","40.30839","-3.72508","28902","ES","AV JUAN DE LA CIERVA, 29 - ESQ. GENERAL PALACIO, 14, LOCAL 3 - MADRID"
"[ServiceTerritory]","0Hh670000004LWRCA2","81C","TORRELAVEGA","[object Object]","39300","TORRELAVEGA","Spain","Address","43.35042","-4.04859","39300","ES","PL MAYOR, 2 BAJO - CANTABRIA"
"[ServiceTerritory]","0Hh670000004L4aCAE","FBC","MORON DE LA FRONTERA","[object Object]","41530","MORON DE LA FRONTERA","Spain","Block","37.120984","-5.458319","41530","ES","C ALAMEDA, 19 BAJO - FARMACIA-ORTOPEDIA F. SANZ - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LOzCAM","929","ALCOY/ALCOI - ALZAMORA","[object Object]","03802","ALCOY/ALCOI","Spain","Address","38.71325","-0.4595","03802","ES","C ALZAMORA, 38 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004Lo4CAE","875","MADRID - MARCELO USERA 2","[object Object]","28026","MADRID","Spain","Address","40.3853","-3.71038","28026","ES","C MARCELO USERA, 129 - MADRID"
"[ServiceTerritory]","0Hh670000004LJBCA2","9F4","BARCELONA - GRAN DE GRACIA","[object Object]","08012","BARCELONA","Spain","Address","41.4035","2.15237","08012","ES","CL GRAN DE GRACIA, 196, PLANTA BAJA - ESQ. PZ DE LA TRILLA, 1 - CATALUÑA"
"[ServiceTerritory]","0Hh670000004LJuCAM","B97","CIUTADELLA","[object Object]","07760","CIUTADELLA","Spain","Block","39.999719","3.839692","07760","ES","AV JAUME I EL CONQUERIDOR, 90 - ISLAS BALEARES"
"[ServiceTerritory]","0Hh670000004LJvCAM","C5C","EJEA DE LOS CABALLEROS","[object Object]","50600","EJEA DE LOS CABALLEROS","Spain","Address","42.12509","-1.13832","50600","ES","C CERVANTES, 1 - ARAGON"
"[ServiceTerritory]","0Hh670000004LZiCAM","A61","ALMERIA - DE RONDA","[object Object]","04009","ALMERIA","Spain","Block","36.848398","-2.452991","04009","ES","CTRA DE RONDA, 331 BAJO - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LKTCA2","178","GIJON/XIXON - PALACIO VALDES","[object Object]","33206","GIJON","Spain","Address","43.53895","-5.66583","33206","ES","CALLE PALACIO VALDES, 17 - ASTURIAS"
"[ServiceTerritory]","0Hh670000004LKdCAM","176","XATIVA","[object Object]","46800","XATIVA","Spain","Block","38.989712","-0.522489","46800","ES","C ALBEREDA JAUME I, 36 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LJbCAM","A85","CASTRO URDIALES","[object Object]","39700","CASTRO URDIALES","Spain","Block","43.382083","-3.217858","39700","ES","AV CONSTITUCIÓN, 4 - CANTABRIA"
"[ServiceTerritory]","0Hh670000004LJcCAM","853","EIBAR - BIDEBARRIETA","[object Object]","20600","EIBAR","Spain","Block","43.185602","-2.464506","20600","ES","C BIDEBARRIETA, 2 - PAIS VASCO"
"[ServiceTerritory]","0Hh670000004LD8CAM","120","BARCELONA - FRANCESC MACIÀ","[object Object]","08021","BARCELONA","Spain","Block","41.393204","2.144799","08021","ES","PL. FRANCESC MACIÁ, 2 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LlFCAU","821","JEREZ","[object Object]","11402","JEREZ DE LA FRONTERA","Spain","Address","36.68142","-6.13686","11402","ES","C CORREDERA, 10-12 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LAJCA2","BA0","ARROYO DE LA MIEL-BENALMADENA COSTA","[object Object]","29631","ARROYO DE LA MIEL-BENALMADENA COSTA","Spain","Address","36.59953","-4.53611","29631","ES","C ORION, LOCAL 1-2 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LHACA2","9F1","SEVILLA - BAMI","[object Object]","41013","SEVILLA","Spain","Block","37.360448","-5.978964","41013","ES","C BAMI, 9 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LTkCAM","086","SEGOVIA","[object Object]","40002","SEGOVIA","Spain","Address","40.9397","-4.11518","40002","ES","C JOSÉ ZORRILLA, 72 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004L8mCAE","A00","VALENCIA - SERRERIA","[object Object]","46022","VALENCIA","Spain","Block","39.466551","-0.335403","46022","ES","CL SERRERIA, 61 - VALENCIA - SERRERIA - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LXhCAM","026","MURCIA - GRAN VIA ESCULTOR FCO. SALZILLO","[object Object]","30004","MURCIA","Spain","Block","37.985483","-1.132089","30004","ES","C GRAN VIA ESCULTOR FRANCISCO SALZILLO, 13 - MURCIA"
"[ServiceTerritory]","0Hh670000004LKjCAM","A29","CORBERA DE LLOBREGAT","[object Object]","08757","CORBERA DE LLOBREGAT","Spain","Address","41.41367","1.92932","08757","ES","AV CATALUNYA, 16 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LKkCAM","032","SANTANDER - SAN FERNANDO","[object Object]","39010","SANTANDER","Spain","Address","43.45877","-3.82594","39010","ES","CL SAN FERNANDO, 86 - CANTABRIA"
"[ServiceTerritory]","0Hh670000004LKlCAM","A98","BARCELONA - MAJOR DE SARRIA","[object Object]","08017","BARCELONA","Spain","Block","41.398887","2.122286","08017","ES","C MAJOR DE SARRIA, 88 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LchCAE","058","O BARCO DE VALDEORRAS","[object Object]","32300","O BARCO DE VALDEORRAS","Spain","Block","42.416784","-6.991928","32300","ES","C CONDE DE FENOSA, 71 - GALICIA"
"[ServiceTerritory]","0Hh670000004LdpCAE","8F9","MURCIA - PROCLAMACION","[object Object]","30002","MURCIA","Spain","Block","37.980293","-1.129265","30002","ES","C PROCLAMACION, 10 - MURCIA"
"[ServiceTerritory]","0Hh670000004LCVCA2","144","LUGO - SANTO DOMINGO","[object Object]","27001","LUGO","Spain","Block","43.011921","-7.556724","27001","ES","PL SANTO DOMINGO, 13 - GALICIA"
"[ServiceTerritory]","0Hh670000004LCWCA2","8CB","MADRID - BRAVO MURILLO 2","[object Object]","28020","MADRID","Spain","Address","40.46435","-3.69544","28020","ES","C BRAVO MURILLO, 328 - MADRID"
"[ServiceTerritory]","0Hh670000004LCeCAM","125","BARCELONA - VIA JULIA","[object Object]","08042","BARCELONA","Spain","Address","41.44159","2.17732","08042","ES","C VIA JULIA, 89 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LMjCAM","B05","VALENCIA - MANUEL CANDELA 2","[object Object]","46021","VALENCIA","Spain","Address","39.47122","-0.34872","46021","ES","CALLE MANUEL CANDELA, 60 - VALENCIA"
"[ServiceTerritory]","0Hh670000004LVCCA2","AA1","VALENCIA - ANGEL GUIMERA","[object Object]","46008","VALENCIA","Spain","Address","39.46978","-0.38824","46008","ES","CALLE ANGEL GUIMERA , 44 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LNSCA2","B15","AMPOSTA","[object Object]","43870","AMPOSTA","Spain","Address","40.71149","0.57846","43870","ES","C BEAT ORIOL, 31 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LNTCA2","113","VILLARREAL","[object Object]","12540","VILA-REAL","Spain","Block","39.938621","-0.099368","12540","ES","CL BAYARRI, 3, BAJO 1 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LccCAE","8EA","LAS PALMAS DE GRAN CANARIA - TOLSTOI","[object Object]","35010","LAS PALMAS G.C.","Spain","Address","28.13483","-15.43564","35010","ES","C LEON TOLSTOI, 25 - CANARIAS"
"[ServiceTerritory]","0Hh670000004LIcCAM","160","VIGO - URZAIZ","[object Object]","36205","VIGO","Spain","Block","42.231006","-8.706916","36205","ES","C URZAIZ, 130 - GALICIA"
"[ServiceTerritory]","0Hh670000004LKYCA2","177","PONFERRADA","[object Object]","24400","PONFERRADA","Spain","Address","42.5623","-6.5925","24400","ES","CMNO DE SANTIAGO,6 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LqFCAU","130","HOSPITALET LLOBREGAT - JUST OLIVERES","[object Object]","08901","L'HOSPITALET DE LLOBREGAT","Spain","Block","41.361748","2.101212","08901","ES","RBLA JUST OLIVERES, 36 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LC5CAM","B3F","V.E. LLEIDA","[object Object]","25006","LLEIDA","Spain","Block","41.619999","0.62128","25006","ES","AV PRAT DE LA RIBA, 19 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LBvCAM","127","VILADECANS","[object Object]","08840","VILADECANS","Spain","Block","41.31978","2.01278","08840","ES","C DOCTOR REIG, 66 - CATALUNYA"
"[ServiceTerritory]","0Hh670000004LltCAE","833","TORRENT","[object Object]","46900","TORRENT","Spain","Block","39.435487","-0.467131","46900","ES","AV AL VEDAT, 27 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004L7ZCAU","C1C","SANTA COMBA","[object Object]","15840","SANTA COMBA","Spain","Block","43.033798","-8.808141","15840","ES","AVDA ALFONSO MOLINA, 45 - OPTICA POSE - GALICIA"
"[ServiceTerritory]","0Hh670000004LgACAU","893","VILLARREAL - PIUS XII","[object Object]","12540","VILA-REAL","Spain","Address","39.93543","-0.10142","12540","ES","C PIUS XII, 7 - C. VALENCIANA"
"[ServiceTerritory]","0Hh670000004LKOCA2","179","LA LINEA DE LA CONCEPCION","[object Object]","11300","LA LINEA DE LA CONCEPCION","Spain","Address","36.16328","-5.34917","11300","ES","C AURORA 5 - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004LgUCAU","C0B","PUEBLA DE SANABRIA","[object Object]","49300","PUEBLA DE SANABRIA","Spain","Block","42.051772","-6.633821","49300","ES","C DEL ARRABAL, 25 - CASTILLA Y LEON"
"[ServiceTerritory]","0Hh670000004LfICAU","C0D","GRADO","[object Object]","33820","GRADO","Spain","Block","43.38899","-6.068952","33820","ES","C ESTRELLA, 1 - ASTURIAS"
"[ServiceTerritory]","0Hh670000004L5xCAE","AFA","LORA DEL RIO","[object Object]","41440","LORA DEL RIO","Spain","Block","37.65649","-5.524925","41440","ES","AV DE LA CAMPANA, 22 - FARMACIA C LAHOZ RECUERO - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004L5yCAE","AF7","PILAS","[object Object]","41840","PILAS","Spain","Address","37.3033","-6.30436","41840","ES","AVDA JUAN CARLOS I, 4 - CENTRO MEDICO ATLAS - ANDALUCIA"
"[ServiceTerritory]","0Hh670000004L5dCAE","ABF","LA PUERTA DE SEGURA","[object Object]","23360","LA PUERTA DE SEGURA","Spain","Address","38.35385","-2.74015","23360","ES","AV ANDALUCIA, 92  - CENTRO OPTICO GUADALIMAR - ANDALUCIA"
